주소,위도,경도
인천광역시 미추홀구 독정이로 16,37.456100,126.705780
인천광역시 부평구 열우물로 54,37.451340,126.706890
경기도 부천시 오정로 210,37.499440,126.769070
경기도 수원시 권선구 노림로 20,37.261320,126.972640
경기 평택시 평택로 31,36.997050,127.088270
인천광역시 부평구 이규보로 131,37.451910,126.706500
경기도 의정부시 용민로 192,37.736040,127.037000
서울특별시 양천구 중앙로32길 61,37.516770,126.865050
경기도 남양주시 별내3로 334,37.631330,127.214570
경기도화성시향남읍3.1만세로1108,37.201500,126.829960
경기도 안양시 만안구 안양로532번길 39,37.379520,126.923990
강원원주시무실로172,37.337400,127.916670
경기도 광주시 오포읍 능평로 177,37.407290,127.254460
경기도 부천시 원미구 장말로 171,37.505060,126.790650
경기도 안양시 만안구 만안로 209,37.383420,126.924310
경기도 성남시 분당구 동판교로 58,37.383330,127.121530
서울특별시 구로구 구로동로 116,37.498940,126.891400
서울 서초구 서초대로23길 118-101,37.479490,127.035790
경기도 안양시 동안구 관악대로 347,37.390990,126.953070
인천광역시 서구 승학로 508,37.451330,126.700430
경기도파주시경의로1010,37.758170,126.776440
"경기 부천시 소사구 중동로 57,",37.487190,126.797320
경기도 부천시 중동로 398,37.499210,126.769880
강원 속초시 중앙로147번길 2,38.204150,128.594760
서울특별시 강서구 화곡로 203,37.555850,126.854190
경기도평택시현촌3길21,36.994310,127.088930
경기도 평택시 탄현로 90,36.990020,127.084680
인천광역시 미추홀구 한나루로 461,37.459060,126.707190
경기도 수원시 장안구 연무로42번길 60,37.307180,127.008710
인천광역시 계양구 장제로883번길 2,37.457820,126.707990
경기도 화성시 우정읍 조암남로 13,37.203280,126.836160
인천광역시 서구 서달로49번길 10-1,37.456450,126.701880
경기도 시흥시 시흥대로1074번길 6,37.375970,126.801780
서울특별시구로구구로중앙로31길26,37.496920,126.888200
경기도 광주시 회안대로 350-2,37.406180,127.259250
서울특별시 성북구 서경로 25,37.585260,127.013760
경기도 성남시 중원구 희망로 348,37.435610,127.134240
서울특별시 영등포구 디지털로53길 15,37.527740,126.900800
경기도 여주시 세종로14번길 6-2,37.299720,127.634730
경기도수원시장안구조원로87,37.414170,127.516460
서울특별시 송파구 성내천로 263,37.512220,127.110630
경기도군포시금재로2,37.357460,126.934810
경기도 포천시 구절초로 20,37.899670,127.204150
서울특별시 강남구 학동로20길 42,37.516920,127.044720
강원특별자치도 원주시 건강로 23,37.338920,127.918610
서울특별시강남구선릉로161길31,37.519270,127.050420
강원특별자치도 춘천시 벌말길 112,37.880090,127.734530
서울특별시노원구섬밭로263,37.653660,127.052060
경기도 부천시 경인로 517,37.505700,126.762960
서울특별시 도봉구 해등로 255,37.671890,127.042840
경기도 부천시 원미구 부일로 748,37.498900,126.781380
경기도 평택시 서재5길 3,36.994540,127.088040
경기도 평택시 평택2로20번길 4,36.990170,127.089920
경기도 평택시 평택1로 2,36.995670,127.086200
경기도 부천시 소사로 296,37.499420,126.770950
경기도 부천시 소사구 경인옛로 25,37.484840,126.791940
서울특별시 노원구 덕릉로 787,37.652130,127.052380
경기도고양시덕양구푸른마을로6,37.418250,127.516390
서울특별시노원구광운로64,37.652430,127.053000
서울특별시 강동구 풍성로 109,37.529850,127.124250
경기도 이천시 장호원읍 샘재로147번길 4,37.277340,127.445720
경기도 고양시 덕양구 통일로 781,37.634450,126.831830
인천광역시 동구 송림로 109,37.460580,126.702610
경기도 성남시 중원구 금빛로 101,37.437310,127.133730
경기도 김포시 감정로 6,37.617700,126.718240
서울특별시 중구 마른내로 19,37.559610,127.000690
경기도 안양시 만안구 안양로 512,37.388550,126.926300
서울특별시도봉구도당로13길49,37.670700,127.049980
경기도남양주시진접읍장현로103,37.639070,127.215600
서울특별시 중랑구 상봉로 49,37.602200,127.095020
인천광역시 연수구 해돋이로120번길 23,37.459240,126.706190
인천광역시 연수구 센트럴로 313,37.460920,126.706530
인천광역시 남동구 남촌동로 30,37.453120,126.706090
인천광역시부평구육동로19,37.456480,126.703160
경기도 동두천시 중앙로 126,37.901690,127.056220
서울특별시 금천구 독산로50길 84,37.460300,126.894190
경기도 성남시 수정구 수정로120번길 7,37.442160,127.129590
서울특별시 강동구 올림픽로100길 6,37.529390,127.124090
경기도 안산시 상록구 석호로 170,37.303940,126.856910
서울특별시 동대문구 홍릉로 71,37.571040,127.038890
경기도 부천시 소사구 소사로159번길 6,37.484050,126.797800
인천광역시 남동구 장승로 1,37.455950,126.702420
서울특별시 금천구 독산로 110-1,37.456720,126.899600
경기도 수원시 팔달구 세지로 398,37.284940,127.018950
서울특별시 강서구 양천로 583,37.549910,126.853750
서울특별시 중랑구 양원역로 20,37.606010,127.096360
경기도 수원시 장안구 만석로159번길 40,37.299150,127.010350
경기도 부천시 소사로 697,37.504300,126.762500
경기도 부천시 부천로263번길 53,37.499730,126.763900
서울특별시 강서구 강서로12길 8-8,37.548160,126.853780
경기도 평택시 통복시장로47번길 31,36.994960,127.089300
경기도 동두천시 행선로 97,37.906490,127.061090
인천광역시 서구 가정로 300,37.453020,126.704920
서울특별시 중랑구 망우로42길 26,37.610100,127.096390
경기도 안산시 상록구 반석로 54,37.306570,126.856970
인천광역시 남동구 인주대로 590,37.452270,126.700780
인천광역시 미추홀구 염전로202번길 48-4,37.456270,126.708370
인천광역시 부평구 후정로 4,37.453980,126.703500
경기도파주시문산읍문향로621,37.756140,126.782420
서울특별시 강동구 구천면로 326,37.531540,127.121550
경기도 남양주시 진접읍 해밀예당1로 28,37.639770,127.213380
서울특별시 송파구 풍성로25길 41,37.513360,127.105830
서울특별시 송파구 백제고분로9길 35,37.511170,127.105540
인천광역시 남구 한나루로 495,37.454010,126.709210
경기도 안산시 단원구 와동로 124,37.316840,126.814070
경기도부천시소사로160번길52,37.503420,126.764670
경기도 성남시 중원구 성남대로 1124,37.441820,127.138880
인천광역시서구청라루비로76,37.452870,126.706650
경기도의정부시장곡로626,37.737110,127.028720
인천광역시서구거북로84,37.451720,126.705610
경기도 파주시 조리읍 능안로 35,37.756110,126.784800
서울특별시 양천구 신목로 38,37.514320,126.868330
경기도 고양시 덕양구 향기4로 1,37.635020,126.837100
서울특별시 은평구 응암로 240,37.602090,126.926090
경기도 안산시 상록구 상록수로 50,37.307800,126.856840
강원 춘천시 후석로 304,37.884510,127.734070
인천광역시 중구 우현로 지하 69,37.564880,126.998110
경기도광주시신현로66,37.412570,127.254980
경기도안산시상록구샘골로57,37.416220,127.519020
경기도남양주시진접읍해밀예당3로87,37.631780,127.216600
서울특별시 동작구 양녕로 190,37.517270,126.940970
서울특별시 영등포구 도림로41길 20,37.529300,126.897120
경기도 안산시 상록구 오목로 46,37.306320,126.849600
경기도 안산시 상록구 석호로 286,37.304000,126.848540
강원 강릉시 범일로 637,37.747970,128.874400
서울특별시 용산구 청파로 74,37.529510,126.990270
서울특별시 강서구 까치산로 30,37.553200,126.852010
강원특별자치도 원주시 중앙시장길 11,37.338540,127.922770
경기도 성남시 수정구 위례서일로3길 28-4,37.446380,127.131100
서울특별시 영등포구 당산로 175,37.528770,126.899200
경기도 광명시 도덕로 51,37.473630,126.861220
경기 화성시 우정읍 조암남로 20,37.199080,126.832490
서울특별시 강서구 방화동로 108,37.548010,126.845390
경기도 고양시 덕양구 화신로 309,37.634110,126.832600
인천광역시 계양구 양지로 144,37.460790,126.705220
서울특별시 강남구 봉은사로30길 24,37.518770,127.042890
서울특별시 도봉구 도당로 105,37.670560,127.048990
경기도 시흥시 군서로42번길 9,37.384890,126.804680
서울특별시 도봉구 도봉로153길 33,37.669720,127.044910
서울특별시 광진구 뚝섬로 613-1,37.540550,127.085680
경기도 안산시 단원구 당곡로 27,37.324060,126.810050
서울특별시 관악구 봉천로 615,37.477170,126.953150
경기도 평택시 평택로32번길 24,36.994460,127.089250
경기도 용인시 수지구 만현로 120,37.324260,127.094640
경기도 김포시 김포한강8로 378,37.619420,126.714800
경기도 광주시 오포읍 양벌로 207,37.410410,127.254130
서울특별시 강동구 아리수로93길 27,37.534800,127.126420
인천광역시 서구 청마로51번안길 11,37.455380,126.706670
서울특별시 양천구 신목로 33,37.514820,126.865700
경기도 남양주시 미금로 38,37.638140,127.217230
서울특별시 강서구 강서로17다길 16-1,37.550780,126.853730
경기도 시흥시 군자로 507,37.376300,126.800830
서울특별시 강서구 강서로18길 33,37.552970,126.844850
경기도 오산시 독산성로 425,37.148700,127.075320
서울특별시 송파구 오금로44길 20,37.518650,127.106760
경기도 안양시 만안구 경수대로 1207,37.381910,126.928210
서울특별시 금천구 독산로40길 17,37.459330,126.897040
경기도 시흥시 배곧4로 32-9,37.375530,126.806940
경기도 안산시 상록구 해양5로 11,37.304900,126.857300
인천광역시 서구 서달로 150-4,37.452570,126.707520
경기도수원시팔달구정조로783,37.416410,127.515190
경기도안산시상록구예술광장로1,37.411840,127.518980
인천광역시 미추홀구 인주대로 173,37.459420,126.703750
인천광역시계양구계양대로173,37.453840,126.708580
경기도고양시일산동구장항로283,37.413960,127.521860
인천광역시남동구방축로503,37.454590,126.706750
서울특별시강동구올림픽로763,37.530290,127.120990
경기도오산시내삼미로32,37.145280,127.076430
인천광역시 서구 고래울로 44,37.455250,126.706140
경기도 수원시 영통구 매영로 42,37.264440,127.047260
경기 남양주시 오남읍 진건오남로 524-4,37.634310,127.213370
경기도 의정부시 오목로 105,37.737730,127.036210
경기도 안양시 만안구 성결대학로 16-3,37.383190,126.925220
서울특별시 양천구 중앙로 267,37.519780,126.863320
서울특별시 금천구 금하로 631,37.457100,126.892270
경기도 고양시 덕양구 화신로 263,37.632800,126.836310
인천광역시 부평구 경인로 885,37.456030,126.703450
"경기 성남시 중원구 산성대로 지하 204-5,",37.437350,127.140560
경기도 오산시 오산로 67-1,37.144830,127.076110
서울특별시 동대문구 답십리로 163-1,37.578350,127.040630
서울특별시 광진구 면목로 130,37.534630,127.079720
서울특별시관악구장군봉1길46,37.477940,126.948600
서울특별시양천구오목로71,37.514650,126.869620
경기도수원시권선구곡선로50번길43,37.413070,127.522090
강원춘천시퇴계로175,37.885910,127.734000
경기도 시흥시 도일로 121,37.376690,126.806680
경기도 시흥시 정왕천로 411,37.384170,126.803390
경기도 수원시 영통구 중부대로246번길 34,37.256010,127.051280
경기도 남양주시 별내중앙로 10,37.633590,127.215000
경기도 성남시 분당구 미금로 44,37.378960,127.118700
서울특별시 마포구 성암로11길 28,37.569700,126.897810
경기도화성시향남읍평1길15,37.202260,126.834870
경기도파주시후곡로21,37.763520,126.784600
강원강릉시경강로2074,37.754620,128.877700
서울특별시 강북구 노해로 55,37.636120,127.023700
서울특별시 중랑구 사가정로 382,37.608960,127.097440
경기도화성시우정읍조암남로251,37.204030,126.828530
강원특별자치도동해시발한로151,37.528880,129.116500
서울특별시 강서구 양천로57길 13,37.548000,126.854360
경기도의정부시평화로562번길42,37.742470,127.032840
경기도 부천시 소사로160번길 40,37.505500,126.763160
